11 1 12 f 37 	7577.884594155	1.501e-03	2
12 0 15 e 7 	7579.131688526	1.000e-03	12
11 1 8 f 49 	7579.976644120	2.209e-03	2
12 0 1 e 49 	7580.963068344	9.690e-04	6
12 0 11 e 30 	7582.048483560	1.001e-03	3
12 0 4 e 44 	7582.085872189	1.002e-03	7
13 1 7 e 18 	7582.705482873	1.001e-03	7
13 1 7 f 18 	7583.120859728	1.001e-03	7
13 1 6 e 18 	7583.302504259	1.950e-03	6
13 1 6 f 18 	7584.221522851	1.106e-03	3
12 2 10 f 23 	7584.444040696	1.501e-03	2
12 2 10 e 23 	7584.531676500	1.001e-03	4
13 1 1 e 33 	7585.583707568	1.090e-03	11
12 0 15 e 8 	7585.701854412	1.000e-03	13
13 1 1 f 33 	7586.425570967	2.401e-03	10
12 0 9 e 36 	7587.237859098	1.002e-03	1
12 2 11 f 15 	7587.993021504	1.500e-03	2
12 2 11 e 15 	7587.997998453	1.165e-03	3
12 2 6 f 36 	7588.487948053	1.002e-03	2
12 2 6 e 36 	7588.742873881	1.001e-03	3
13 1 2 e 31 	7589.157169559	1.001e-03	2
12 0 13 e 24 	7589.770588031	1.001e-03	8
13 1 8 e 1 	7590.239628148	1.000e-03	2
13 1 8 f 1 	7590.244377130	1.000e-03	2
12 0 14 e 17 	7590.271777407	1.001e-03	14
13 1 2 f 31 	7591.201773240	3.220e-03	2
11 1 10 e 44 	7591.237782003	3.490e-03	3
13 1 8 e 2 	7591.893449595	1.064e-03	6
13 1 8 f 2 	7591.904412788	1.000e-03	4
13 1 4 e 25 	7592.742684013	2.947e-03	7
12 0 15 e 9 	7593.093468710	1.000e-03	13
10 0 5 e 66 	7593.296857660	1.035e-03	1
13 1 4 f 25 	7593.737073853	1.795e-03	8
13 1 8 e 3 	7594.371494280	1.405e-03	7
13 1 8 f 3 	7594.401489465	2.631e-03	4
13 1 9 e 2 	7594.797650798	1.485e-03	2
13 1 9 f 2 	7594.819138522	1.004e-03	1
12 2 3 f 44 	7594.969871210	1.501e-03	1
12 2 3 e 44 	7595.155470821	1.270e-03	2
12 0 12 e 30 	7595.544164494	5.545e-05	13
11 1 10 f 44 	7596.372071210	1.501e-03	1
13 1 9 e 3 	7597.300140774	2.241e-03	2
13 1 9 f 3 	7597.351396832	1.000e-03	1
12 0 7 e 41 	7597.557430795	1.002e-03	3
10 0 12 e 54 	7597.652489529	1.504e-03	2
11 1 6 e 52 	7597.672783633	1.006e-03	2
13 1 8 e 4 	7597.676335596	1.000e-03	4
13 1 8 f 4 	7597.726865965	1.145e-03	7
12 2 8 f 32 	7597.941399767	1.763e-03	2
12 0 10 e 33 	7597.943675379	1.280e-03	12
12 2 8 e 32 	7597.962917123	1.002e-03	2
13 1 7 e 19 	7598.279118520	1.001e-03	7
10 2 7 e 60 	7598.404380947	1.019e-03	1
13 1 7 f 19 	7598.709126522	1.249e-03	9
13 1 6 e 19 	7599.024457306	1.001e-03	4
13 1 6 f 19 	7600.077807466	1.003e-03	1
13 1 9 e 4 	7600.641010596	1.000e-03	2
13 1 9 f 4 	7600.725605931	1.000e-03	1
12 2 11 f 16 	7601.240300962	1.500e-03	2
12 2 11 e 16 	7601.242663467	1.001e-03	4
12 0 15 e 10 	7601.305752097	1.000e-03	12
11 1 11 e 41 	7601.674042585	1.501e-03	2
13 1 8 e 5 	7601.808113045	1.000e-03	5
13 1 8 f 5 	7601.883804224	1.000e-03	6
10 0 6 e 64 	7601.947154605	1.085e-03	2
12 0 2 e 48 	7602.198323326	1.501e-03	2
11 1 6 f 52 	7602.299315718	1.005e-03	2
12 2 10 f 24 	7604.384793519	1.501e-03	1
12 2 10 e 24 	7604.488025519	1.001e-03	3
13 1 9 e 5 	7604.814238071	2.440e-03	2
13 1 9 f 5 	7604.940789720	1.000e-03	1
12 0 8 e 37 	7604.945567860	1.001e-03	12
12 0 14 e 18 	7605.125246072	1.001e-03	14
11 1 11 f 41 	7605.315786916	1.501e-03	2
12 0 6 e 42 	7606.009293979	1.380e-03	6
11 1 12 e 38 	7606.170900185	1.501e-03	3
13 1 8 e 6 	7606.765769078	1.000e-03	7
13 1 8 f 6 	7606.871834047	1.000e-03	9
11 1 9 e 48 	7607.243545125	1.501e-03	1
12 0 11 e 31 	7607.848965686	1.001e-03	3
10 0 10 e 58 	7608.447956375	1.510e-03	1
10 2 9 e 55 	7608.671814930	1.509e-03	1
12 2 5 e 41 	7608.714397871	1.993e-03	2
10 2 4 e 66 	7609.288081660	1.035e-03	1
11 1 12 f 38 	7609.329203944	1.501e-03	2
10 0 11 e 56 	7609.791700495	1.507e-03	2
13 1 9 e 6 	7609.825105772	1.275e-03	2
13 1 9 f 6 	7610.002064250	1.272e-03	2
12 0 15 e 11 	7610.339480658	1.000e-03	14
12 0 13 e 25 	7610.502861452	1.001e-03	8
13 1 8 e 7 	7612.548729679	1.000e-03	7
13 1 8 f 7 	7612.690118916	1.000e-03	7
12 2 12 e 2 	7613.098038549	1.500e-03	2
12 2 12 f 2 	7613.098038636	1.500e-03	2
13 1 1 e 34 	7613.363711903	1.149e-03	11
13 1 4 e 26 	7614.105039235	1.293e-03	6
13 1 1 f 34 	7614.256181066	1.923e-03	10
11 1 9 f 48 	7614.461730796	1.501e-03	1
13 1 7 e 20 	7614.655699475	1.126e-03	10
13 1 7 f 20 	7615.111476155	1.117e-03	7
13 1 4 f 26 	7615.182692936	2.663e-03	7
12 2 11 f 17 	7615.313787024	1.500e-03	2
12 2 11 e 17 	7615.322659294	1.161e-03	4
12 2 12 f 3 	7615.578738549	1.500e-03	2
12 2 12 e 3 	7615.578738636	1.500e-03	2
13 1 2 e 32 	7615.580617184	1.501e-03	2
13 1 6 e 20 	7615.588546208	1.001e-03	3
13 1 9 e 7 	7615.669150335	1.000e-03	1
13 1 9 f 7 	7615.905731853	1.000e-03	2
13 1 6 f 20 	7616.770508188	1.001e-03	3
11 1 3 e 58 	7616.968380947	1.513e-03	1
13 1 2 f 32 	7617.756470201	1.501e-03	2
11 1 8 e 50 	7617.769441628	3.527e-03	2
13 3 7 f 3 	7618.257214324	2.075e-03	2
13 3 7 e 3 	7618.258181004	2.058e-03	1
12 2 9 f 31 	7618.698193464	1.001e-03	1
12 2 12 f 4 	7618.888279294	1.500e-03	2
12 2 12 e 4 	7618.888302778	1.500e-03	2
12 0 4 e 45 	7619.024126912	1.773e-03	6
12 2 6 f 37 	7619.085307009	1.002e-03	2
13 1 8 e 8 	7619.159368535	1.000e-03	8
12 2 9 e 31 	7619.245411731	1.002e-03	1
13 1 8 f 8 	7619.338821751	1.000e-03	6
12 2 6 e 37 	7619.369746737	1.001e-03	4
12 0 15 e 12 	7620.194133101	1.000e-03	14
12 0 14 e 19 	7620.802750378	1.001e-03	14
12 0 12 e 31 	7620.930013728	3.885e-04	14
11 1 8 f 50 	7621.131113619	1.004e-03	2
13 3 7 e 4 	7621.574932973	2.076e-03	1
12 0 1 e 50 	7621.738887947	4.794e-04	6
13 1 9 e 8 	7622.348700897	1.000e-03	2
13 1 9 f 8 	7622.653910630	1.000e-03	1
12 2 12 f 5 	7623.019400444	1.500e-03	2
12 2 12 e 5 	7623.019426447	1.500e-03	2
10 2 5 e 64 	7624.004304660	1.035e-03	1
12 2 8 f 33 	7625.134953089	1.001e-03	1
12 2 10 f 25 	7625.157011457	1.501e-03	2
12 2 8 e 33 	7625.160312449	1.002e-03	1
12 2 10 e 25 	7625.278603703	1.501e-03	2
13 3 7 f 5 	7625.722094263	2.068e-03	2
13 3 7 e 5 	7625.723118547	2.055e-03	1
12 0 10 e 34 	7625.853579505	1.001e-03	12
13 1 8 e 9 	7626.594359918	1.000e-03	6
13 1 8 f 9 	7626.818364136	1.000e-03	8
12 2 12 f 6 	7627.982972907	1.500e-03	1
12 2 12 e 6 	7627.983149366	1.500e-03	1
11 1 10 e 45 	7628.406002617	1.501e-03	1
13 1 9 e 9 	7629.862764060	1.000e-03	2
12 2 11 f 18 	7630.215905855	3.019e-03	2
12 2 11 e 18 	7630.225108817	1.163e-03	5
13 1 9 f 9 	7630.245082252	1.000e-03	2
13 3 7 f 6 	7630.697756478	2.076e-03	1
13 3 7 e 6 	7630.698807086	2.121e-03	1
12 0 15 e 13 	7630.869639295	1.000e-03	12
10 2 8 e 58 	7631.407656375	1.510e-03	1
13 1 7 e 21 	7631.842348303	1.001e-03	7
12 0 13 e 26 	7632.061135591	1.001e-03	9
12 2 3 e 45 	7632.167227662	1.002e-03	2
13 1 7 f 21 	7632.335663916	1.475e-03	7
12 0 7 e 42 	7632.359755168	2.352e-03	2
13 1 6 e 21 	7632.988335652	1.001e-03	3
12 2 12 f 7 	7633.768442196	1.500e-03	3
12 2 12 e 7 	7633.768514886	1.500e-03	3
11 1 10 f 45 	7633.772111751	1.501e-03	2
13 1 6 f 21 	7634.297909443	1.001e-03	2
12 0 11 e 32 	7634.476081608	1.001e-03	2
13 1 8 e 10 	7634.854838757	1.000e-03	5
13 1 8 f 10 	7635.127634460	1.000e-03	8
11 1 11 e 42 	7636.256137975	1.501e-03	2
13 1 4 e 27 	7636.289228085	4.745e-03	10
12 0 8 e 38 	7636.305544005	1.001e-03	10
13 3 7 f 7 	7636.503749082	2.062e-03	1
13 3 7 e 7 	7636.505207453	2.050e-03	1
12 0 14 e 20 	7637.304560596	1.114e-03	13
13 1 4 f 27 	7637.444767708	9.012e-04	8
13 1 9 e 10 	7638.212537879	1.000e-03	2
11 1 12 e 39 	7638.270255581	1.501e-03	3
13 1 9 f 10 	7638.679174056	1.000e-03	1
11 1 11 f 42 	7640.075102867	1.501e-03	2
12 2 12 e 8 	7640.381935511	1.500e-03	2
12 2 12 f 8 	7640.381995603	1.500e-03	2
12 0 16 e 0 	7640.473688645	1.000e-03	3
12 0 6 e 43 	7641.099546243	1.002e-03	5
11 1 6 e 53 	7641.289541557	1.005e-03	2
12 0 16 e 1 	7641.297272388	1.330e-03	3
11 1 12 f 39 	7641.600965538	1.501e-03	2
13 1 1 e 35 	7641.958904590	1.025e-03	10
12 0 15 e 14 	7642.366499569	1.000e-03	13
12 0 2 e 49 	7642.609020895	2.189e-03	2
12 2 5 f 42 	7642.712598986	1.004e-03	1
13 1 2 e 33 	7642.828561018	1.001e-03	3
13 1 1 f 35 	7642.904322318	1.300e-03	7
12 0 16 e 2 	7642.944775893	1.000e-03	7
10 0 12 e 55 	7642.992348341	1.508e-03	2
13 1 8 e 11 	7643.940591779	1.000e-03	7
13 1 8 f 11 	7644.267536394	1.000e-03	7
13 1 2 f 33 	7645.138327756	1.501e-03	2
12 2 9 f 32 	7645.395178223	1.001e-03	1
12 0 16 e 3 	7645.415964812	1.000e-03	6
12 2 11 f 19 	7645.946078863	1.501e-03	2
12 2 11 e 19 	7645.955351150	1.001e-03	4
12 2 9 e 32 	7646.014393519	1.002e-03	1
11 1 6 f 53 	7646.091666320	1.007e-03	2
12 2 10 f 26 	7646.756849786	1.501e-03	2
12 2 10 e 26 	7646.897972651	1.001e-03	4
12 0 12 e 32 	7647.134456773	1.001e-03	12
13 1 9 e 11 	7647.395277785	1.000e-03	1
11 1 5 e 56 	7647.540270533	1.017e-03	1
12 2 12 f 9 	7647.822140666	1.500e-03	2
12 2 12 e 9 	7647.822645379	1.500e-03	2
11 1 9 e 49 	7647.870312773	1.501e-03	1
10 0 5 e 67 	7648.614189634	1.038e-03	1
12 0 16 e 4 	7648.710973688	1.000e-03	8
12 0 9 e 38 	7649.817652407	1.004e-03	1
13 1 7 e 22 	7649.840807695	1.001e-03	11
13 1 7 f 22 	7650.373604124	1.001e-03	8
12 2 6 f 38 	7650.508813051	1.003e-03	1
13 3 7 e 9 	7650.603038100	2.052e-03	1
12 2 6 e 38 	7650.825268834	1.005e-03	1
13 1 6 e 22 	7651.221291391	1.001e-03	2
13 1 6 f 22 	7652.663353162	1.001e-03	3
12 0 16 e 5 	7652.829455465	1.000e-03	8
12 2 8 f 34 	7653.156381312	1.002e-03	1
12 2 8 e 34 	7653.181487068	1.002e-03	2
13 1 8 e 12 	7653.852888094	1.000e-03	7
13 1 8 f 12 	7654.236602833	1.000e-03	6
12 0 13 e 27 	7654.445635093	1.001e-03	9
12 0 10 e 35 	7654.582038678	1.001e-03	11
12 0 14 e 21 	7654.630084258	1.001e-03	14
12 0 15 e 15 	7654.684143620	1.000e-03	14
11 1 9 f 49 	7655.370558013	1.502e-03	1
10 0 6 e 65 	7655.381741854	1.784e-03	2
12 2 12 f 10 	7656.091135965	1.500e-03	3
12 2 12 e 10 	7656.091398087	1.500e-03	3
10 0 11 e 57 	7656.661170824	1.668e-03	2
12 0 4 e 46 	7656.779834148	1.501e-03	4
10 0 10 e 59 	7657.162226718	1.512e-03	1
13 1 9 e 12 	7657.414238779	1.000e-03	1
12 0 16 e 6 	7657.771604470	1.000e-03	7
13 1 9 f 12 	7658.082064430	1.000e-03	2
13 3 7 f 10 	7658.896069546	2.050e-03	1
13 3 7 e 10 	7658.897013147	2.054e-03	1
13 1 4 e 28 	7659.294765913	2.213e-03	8
11 1 8 e 51 	7659.604703628	1.005e-03	1
13 1 4 f 28 	7660.532827541	1.001e-03	6
12 0 11 e 33 	7661.930702458	1.001e-03	1
12 2 11 f 20 	7662.502423126	1.501e-03	2
12 2 11 e 20 	7662.514818898	1.001e-03	6
11 1 8 f 51 	7663.113678157	1.006e-03	2
12 0 1 e 51 	7663.327442944	1.099e-04	9
12 0 16 e 7 	7663.537284484	1.000e-03	10
13 1 8 e 13 	7664.588716805	1.000e-03	7
10 2 4 e 67 	7664.871634634	1.038e-03	1
13 1 8 f 13 	7665.036208455	1.000e-03	7
12 2 12 f 11 	7665.184434300	1.500e-03	3
12 2 12 e 11 	7665.184808768	1.500e-03	3
14 0 1 e 0 	7665.272839265	2.966e-03	8
11 1 3 e 59 	7665.281168633	1.514e-03	1
14 0 1 e 1 	7666.092946215	1.000e-03	13
11 1 10 e 46 	7666.399768054	1.002e-03	2
14 0 1 e 2 	7667.731755399	9.084e-04	20
12 0 15 e 16 	7667.822540226	1.001e-03	13
12 0 7 e 43 	7667.981291062	1.002e-03	2
13 3 7 f 11 	7668.017768085	2.054e-03	2
13 3 7 e 11 	7668.018101324	2.165e-03	1
13 1 9 e 13 	7668.267265829	1.000e-03	1
12 0 8 e 39 	7668.485406216	1.001e-03	12
13 1 7 e 23 	7668.653795145	1.032e-03	6
13 1 9 f 13 	7669.047125005	1.001e-03	2
12 2 10 f 27 	7669.188109429	1.501e-03	2
13 1 7 f 23 	7669.229819561	1.001e-03	5
12 2 10 e 27 	7669.348246785	1.001e-03	3
12 2 3 f 46 	7669.780716706	2.308e-03	2
12 2 3 e 46 	7669.999957664	1.501e-03	1
12 0 16 e 8 	7670.127353146	1.000e-03	8
14 0 1 e 3 	7670.191132633	1.000e-03	16
13 1 6 e 23 	7670.283874861	1.001e-03	4
13 1 2 e 34 	7670.881173501	1.501e-03	1
11 1 12 e 40 	7671.191974448	1.501e-03	3
13 1 1 e 36 	7671.369728024	5.713e-04	10
11 1 11 e 43 	7671.659415200	1.501e-03	2
13 1 6 f 23 	7671.861715846	1.001e-03	4
11 1 10 f 46 	7671.997701003	1.501e-03	2
13 1 1 f 36 	7672.368500286	1.383e-03	9
12 0 14 e 22 	7672.779585375	1.001e-03	14
13 1 2 f 34 	7673.346159759	1.501e-03	2
14 0 1 e 4 	7673.469021118	6.000e-04	21
12 2 9 e 33 	7673.619312449	1.002e-03	1
12 0 12 e 33 	7674.157831332	1.506e-03	9
11 1 12 f 40 	7674.699595910	1.502e-03	2
12 2 12 f 12 	7675.106094580	1.500e-03	3
12 2 12 e 12 	7675.107155018	1.552e-03	3
11 1 11 f 43 	7675.659869990	1.501e-03	2
14 2 1 e 2 	7676.095892847	5.014e-03	7
14 2 1 f 2 	7676.096112645	9.363e-04	6
13 1 8 e 14 	7676.150565193	1.000e-03	8
13 1 8 f 14 	7676.665231411	1.001e-03	5
12 0 6 e 44 	7677.003956245	1.002e-03	5
12 0 16 e 9 	7677.540586271	1.000e-03	8
14 0 1 e 5 	7677.566723485	1.999e-03	23
10 2 5 e 65 	7677.629747854	1.034e-03	2
12 0 13 e 28 	7677.657041134	1.001e-03	7
13 3 7 e 12 	7677.971177927	2.075e-03	2
13 3 7 f 12 	7677.971304707	2.050e-03	1
12 2 5 f 43 	7678.431079162	1.003e-03	1
14 2 1 e 3 	7678.556568296	2.294e-03	8
14 2 1 f 3 	7678.556653140	6.100e-04	7
12 2 11 f 21 	7679.889555013	1.501e-03	1
12 2 11 e 21 	7679.901422237	1.001e-03	3
13 1 9 e 14 	7679.954667681	1.000e-03	2
13 1 9 f 14 	7680.856585244	1.001e-03	2
10 0 8 e 64 	7680.958448660	1.035e-03	1
12 0 15 e 17 	7681.781989366	1.001e-03	13
14 2 1 e 4 	7681.835982715	1.505e-03	11
14 2 1 f 4 	7681.836210455	1.003e-03	9
12 2 8 f 35 	7681.996059882	1.002e-03	2
12 2 8 e 35 	7682.021498026	1.001e-03	4
12 0 9 e 39 	7682.345745167	1.007e-03	1
14 0 1 e 6 	7682.483964551	6.002e-04	21
12 2 6 f 39 	7682.755846065	1.003e-03	1
12 2 6 e 39 	7683.109513088	1.307e-03	4
13 1 4 e 29 	7683.116822054	3.792e-03	6
12 0 2 e 50 	7683.843844534	1.503e-03	1
12 0 10 e 36 	7684.129079113	1.001e-03	12
13 1 4 f 29 	7684.441304815	2.388e-03	7
11 1 6 e 54 	7685.723029846	1.008e-03	1
12 0 16 e 10 	7685.777774942	1.000e-03	11
12 2 12 f 13 	7685.853657989	1.500e-03	2
12 2 12 e 13 	7685.855680310	1.501e-03	2
14 2 1 e 5 	7685.935960441	7.995e-04	9
14 2 1 f 5 	7685.936141623	6.003e-04	9
14 0 1 e 7 	7688.220550403	8.914e-04	22
13 1 7 e 24 	7688.283978715	1.001e-03	9
13 1 8 e 15 	7688.537004691	1.000e-03	7
13 3 7 e 13 	7688.752837788	2.124e-03	1
13 3 7 f 13 	7688.753205492	2.062e-03	1
13 1 7 f 24 	7688.905493245	1.202e-03	9
13 1 8 f 15 	7689.122561475	1.001e-03	7
10 0 12 e 56 	7689.153850495	1.507e-03	2
13 1 6 e 24 	7690.176389168	1.143e-03	4
12 0 11 e 34 	7690.210932079	1.001e-03	2
11 1 6 f 54 	7690.704452817	1.008e-03	2
14 2 1 e 6 	7690.855712458	6.006e-04	11
14 2 1 f 6 	7690.856140627	6.016e-04	8
12 0 14 e 23 	7691.752830973	1.001e-03	14
13 1 6 f 24 	7691.893583434	1.117e-03	4
12 2 10 f 28 	7692.447419636	1.501e-03	2
13 1 9 e 15 	7692.479217300	1.000e-03	2
12 2 10 e 28 	7692.634396367	1.001e-03	6
13 1 9 f 15 	7693.509926199	1.001e-03	2
11 1 5 e 57 	7694.643165454	1.018e-03	1
14 0 1 e 8 	7694.776318980	1.090e-03	22
12 0 16 e 11 	7694.838831270	1.000e-03	11
12 0 4 e 47 	7695.352087031	1.501e-03	6
12 0 15 e 18 	7696.561878638	1.001e-03	14
14 2 1 e 7 	7696.595344544	1.000e-03	5
14 2 1 f 7 	7696.595451059	1.000e-03	4
12 2 12 f 14 	7697.426968525	1.500e-03	2
12 2 12 e 14 	7697.429652368	1.501e-03	2
12 2 11 f 22 	7698.098523202	1.501e-03	2
12 2 11 e 22 	7698.115265083	1.001e-03	6
13 1 2 e 35 	7699.791277645	1.501e-03	2
13 3 7 e 14 	7700.362169422	2.078e-03	1
13 3 7 f 14 	7700.362537133	2.059e-03	1
12 2 9 f 34 	7701.300881312	1.002e-03	1
12 0 8 e 40 	7701.487771101	1.002e-03	10
13 1 1 e 37 	7701.595079481	8.877e-04	10
12 0 13 e 29 	7701.693568919	1.001e-03	5
13 1 8 e 16 	7701.747744663	1.001e-03	6
12 0 12 e 34 	7701.975029899	5.851e-05	8
12 2 9 e 34 	7702.082870726	1.002e-03	1
10 2 9 e 57 	7702.110226718	1.512e-03	1
14 0 1 e 9 	7702.151775155	1.401e-03	22
11 1 8 e 52 	7702.262445846	1.008e-03	1
13 1 2 f 35 	7702.380314334	1.001e-03	2
13 1 8 f 16 	7702.409121333	1.001e-03	7
13 1 1 f 37 	7702.649591610	6.845e-04	9
14 2 1 f 8 	7703.154509880	6.005e-04	8
14 2 1 e 8 	7703.154610192	6.053e-04	9
10 0 11 e 58 	7704.348568661	1.510e-03	2
12 0 7 e 44 	7704.425248703	1.002e-03	2
12 0 16 e 12 	7704.722798318	1.000e-03	11
11 1 12 e 41 	7704.934425070	1.501e-03	3
12 0 1 e 52 	7705.727238843	2.355e-03	5
11 1 8 f 52 	7705.915036218	1.005e-03	2
10 0 10 e 60 	7706.692980947	1.513e-03	1
13 1 9 f 16 	7707.005315685	1.001e-03	1
13 1 4 e 30 	7707.760157413	1.398e-03	4
11 1 11 e 44 	7707.882299057	1.501e-03	2
11 1 12 f 41 	7708.624336916	1.501e-03	2
12 2 3 e 47 	7708.651642966	1.002e-03	2
13 1 7 e 25 	7708.729195559	1.408e-03	10
13 1 4 f 30 	7709.179939060	1.148e-03	6
13 1 7 f 25 	7709.398854235	1.001e-03	9
10 0 6 e 66 	7709.631032849	2.938e-03	2
12 2 12 f 15 	7709.826771504	1.500e-03	2
12 2 12 e 15 	7709.830262513	1.501e-03	2
14 0 1 e 10 	7710.346597755	6.005e-04	20
14 2 1 f 9 	7710.533570816	1.292e-03	9
14 2 1 e 9 	7710.533651473	1.355e-03	10
13 1 6 e 25 	7710.897644066	1.001e-03	4
11 1 10 f 47 	7711.049757838	1.501e-03	2
12 0 14 e 24 	7711.549361609	1.001e-03	13
12 2 8 f 36 	7711.658176053	1.002e-03	2
12 2 8 e 36 	7711.688255384	1.001e-03	2
11 1 11 f 44 	7712.066453898	1.501e-03	2
12 0 15 e 19 	7712.162611917	1.001e-03	13
13 1 6 f 25 	7712.758275816	1.001e-03	4
13 3 7 f 15 	7712.802120120	2.074e-03	1
13 3 7 e 15 	7712.802679478	2.073e-03	1
12 0 6 e 45 	7713.722635213	1.002e-03	6
11 1 3 e 60 	7714.401836751	1.516e-03	1
12 0 10 e 37 	7714.494340696	1.001e-03	9
12 0 16 e 13 	7715.430998683	1.000e-03	12
12 0 9 e 40 	7715.693752224	1.018e-03	2
13 1 8 e 17 	7715.782836023	1.001e-03	5
12 2 6 f 40 	7715.827383986	1.004e-03	1
13 1 10 e 1 	7715.885352335	1.837e-03	5
13 1 10 f 1 	7715.888323889	1.000e-03	4
12 2 6 e 40 	7716.227677478	1.517e-03	4
13 1 8 f 17 	7716.526028949	1.001e-03	7
12 2 10 f 29 	7716.533961074	1.501e-03	2
12 2 10 e 29 	7716.749963268	1.001e-03	6
12 2 11 f 23 	7717.137590696	1.501e-03	2
12 2 11 e 23 	7717.160057100	1.837e-03	4
13 1 10 e 2 	7717.529547186	1.630e-03	4
13 1 10 f 2 	7717.538795328	1.427e-03	4
14 2 1 f 10 	7718.732301185	6.005e-04	10
14 2 1 e 10 	7718.733074633	6.005e-04	11
12 0 11 e 35 	7719.317777095	1.002e-03	1
14 0 1 e 11 	7719.360440417	1.320e-03	24
13 1 10 e 3 	7719.993528987	2.778e-03	7
13 1 10 f 3 	7720.013530777	5.289e-03	7
13 1 9 e 17 	7720.026413788	1.001e-03	2
13 1 9 f 17 	7721.344508035	1.609e-03	2
12 2 12 f 16 	7723.052794771	1.501e-03	1
12 2 12 e 16 	7723.058335124	1.501e-03	1
13 1 10 e 4 	7723.278821417	3.890e-03	8
13 1 10 f 4 	7723.315136245	2.411e-03	8
14 0 2 e 1 	7723.419059000	1.000e-03	1
14 0 2 e 2 	7725.075411386	1.000e-03	2
12 0 2 e 51 	7725.895160082	1.503e-03	1
13 3 7 f 16 	7726.070878781	2.106e-03	1
13 3 7 e 16 	7726.071438153	2.061e-03	1
12 0 13 e 30 	7726.555930769	1.001e-03	9
12 0 16 e 14 	7726.962922580	1.000e-03	8
13 1 10 e 5 	7727.386903276	3.079e-03	7
13 1 10 f 5 	7727.441991395	1.163e-03	10
14 0 2 e 3 	7727.564769480	1.000e-03	3
14 2 1 f 11 	7727.751141223	6.242e-04	8
14 2 1 e 11 	7727.752329350	6.721e-04	11
12 0 15 e 20 	7728.583590553	1.001e-03	14
14 0 1 e 12 	7729.193544504	6.006e-04	21
13 1 2 e 36 	7729.509950347	1.001e-03	3
13 1 7 e 26 	7729.988511632	2.195e-03	7
10 2 8 e 60 	7730.138980947	1.513e-03	1
12 2 9 f 35 	7730.489407822	1.002e-03	1
13 1 8 e 18 	7730.643048427	1.001e-03	7
12 0 12 e 35 	7730.650118404	1.378e-03	10
13 1 7 f 26 	7730.711223094	1.001e-03	9
14 0 2 e 4 	7730.882024674	1.000e-03	4
11 1 6 e 55 	7730.975742470	1.010e-03	2
13 1 8 f 18 	7731.471210816	1.001e-03	6
11 1 9 e 51 	7731.594294693	1.502e-03	1
10 2 5 e 66 	7732.074532849	1.035e-03	2
12 0 14 e 25 	7732.169255911	1.001e-03	12
13 1 2 f 36 	7732.242500459	1.501e-03	1
13 1 10 e 6 	7732.315507116	3.780e-03	8
13 1 10 f 6 	7732.393183664	2.751e-03	6
13 1 6 e 26 	7732.444622877	1.110e-03	3
13 1 1 e 38 	7732.635306562	9.521e-04	8
13 1 4 e 31 	7733.225034768	1.249e-03	4
13 1 1 f 38 	7733.746802767	1.038e-03	7
13 1 6 f 26 	7734.458937291	1.001e-03	4
13 1 4 f 31 	7734.740728072	1.231e-03	5
12 0 4 e 48 	7734.741501175	1.501e-03	4
14 0 2 e 5 	7735.028294513	1.286e-03	4
13 1 9 e 18 	7735.053026904	1.001e-03	1
12 0 8 e 41 	7735.310394403	1.002e-03	11
11 1 6 f 55 	7736.138418784	1.014e-03	2
10 0 12 e 57 	7736.146270824	1.509e-03	2
13 1 9 f 18 	7736.525102490	1.001e-03	2
12 2 11 f 24 	7737.002117091	1.501e-03	1
12 2 11 e 24 	7737.027349686	1.506e-03	5
12 2 12 e 17 	7737.106144790	1.503e-03	3
12 2 12 f 17 	7737.106471334	1.500e-03	1
14 2 1 f 12 	7737.589490976	6.008e-04	8
14 2 1 e 12 	7737.591348613	1.939e-03	12
13 1 10 e 7 	7738.066374326	1.000e-03	10
13 1 10 f 7 	7738.169399280	1.142e-03	10
12 0 16 e 15 	7739.318479843	1.000e-03	12
11 1 12 e 42 	7739.499068434	1.501e-03	2
11 1 9 f 51 	7739.671270227	1.504e-03	1
14 0 1 e 13 	7739.845811214	6.006e-04	20
14 0 2 e 6 	7740.008279518	1.529e-03	4
13 3 7 f 17 	7740.169813327	2.107e-03	1
13 3 7 e 17 	7740.170372716	2.073e-03	1
12 2 10 f 30 	7741.453555720	1.501e-03	2
12 0 7 e 45 	7741.692938254	1.002e-03	2
12 2 10 e 30 	7741.697053171	1.001e-03	6
12 2 8 f 37 	7742.143931509	1.002e-03	2
14 2 2 f 5 	7742.148224795	1.501e-03	1
14 2 2 e 5 	7742.148247305	1.500e-03	1
12 2 8 e 37 	7742.176367565	1.001e-03	4
11 1 5 e 58 	7742.564678936	1.016e-03	1
11 1 12 f 42 	7743.376052867	1.501e-03	2
13 1 10 e 8 	7744.637683114	1.803e-03	10
13 1 10 f 8 	7744.770328518	1.531e-03	12
11 1 11 e 45 	7744.927446297	1.501e-03	2
12 0 10 e 38 	7745.677834386	1.274e-03	11
11 1 8 e 53 	7745.737316487	1.010e-03	1
14 0 2 e 7 	7745.810652408	1.000e-03	1
12 0 15 e 21 	7745.825618690	1.001e-03	13
13 1 8 e 19 	7746.325538984	1.215e-03	5
14 2 2 f 6 	7747.124199443	1.501e-03	1
14 2 2 e 6 	7747.124245322	1.500e-03	1
13 1 8 f 19 	7747.244793217	1.001e-03	7
14 2 1 f 13 	7748.247695118	6.008e-04	10
